Time,BPM,Label
12:40:09,80,1
12:40:10,77,1
12:40:11,79,1
12:40:12,82,1
12:40:13,82,1
12:40:14,81,1
12:40:15,80,1
12:40:16,80,1
12:40:17,77,1
12:40:18,78,1
12:40:19,82,1
12:40:20,80,1
12:40:21,77,1
12:40:22,76,1
12:40:23,77,1
12:40:24,81,1
12:40:25,76,1
12:40:26,82,1
12:40:27,82,1
12:40:28,79,1
12:40:29,80,1
12:40:30,78,1
12:40:31,82,1
12:40:32,82,1
12:40:33,79,1
12:40:34,77,1
12:40:35,79,1
12:40:36,81,1
12:40:37,81,1
12:40:38,79,1
12:40:39,80,1
12:40:40,81,1
12:40:41,76,1
12:40:42,82,1
12:40:43,76,1
12:40:44,79,1
12:40:45,77,1
12:40:46,76,1
12:40:47,82,1
12:40:48,81,1
12:40:49,82,1
12:40:50,78,1
12:40:51,78,1
12:40:52,82,1
12:40:53,79,1
12:40:54,77,1
12:40:55,80,1
12:40:56,75,1
12:40:57,77,1
12:40:58,81,1
12:40:59,81,1
12:41:00,81,1
12:41:01,77,1
12:41:02,81,1
12:41:03,76,1
12:41:04,82,1
12:41:05,81,1
12:41:06,81,1
12:41:07,76,1
12:41:08,81,1
12:41:09,77,1
12:41:10,77,1
12:41:11,79,1
12:41:12,80,1
12:41:13,82,1
12:41:14,75,1
12:41:15,76,1
12:41:16,80,1
12:41:17,80,1
12:41:18,77,1
12:41:19,76,1
12:41:20,78,1
12:41:21,78,1
12:41:22,80,1
12:41:23,81,1
12:41:24,77,1
12:41:25,82,1
12:41:26,80,1
12:41:27,78,1
12:41:28,79,1
12:41:29,81,1
12:41:30,78,1
12:41:31,79,1
12:41:32,79,1
12:41:33,78,1
12:41:34,81,1
12:41:35,78,1
12:41:36,79,1
12:41:37,79,1
12:41:38,78,1
12:41:39,81,1
12:41:40,79,1
12:41:41,79,1
12:41:42,76,1
12:41:43,83,1
12:41:44,85,1
12:41:45,78,1
12:41:46,80,1
12:41:47,76,1
12:41:48,77,1
12:41:49,77,1
12:41:50,81,1
12:41:51,78,1
12:41:52,80,1
12:41:53,77,1
12:41:54,79,1
12:41:55,79,1
12:41:56,78,1
12:41:57,80,1
12:41:58,76,1
12:41:59,80,1
12:42:00,79,1
12:42:01,76,1
12:42:02,80,1
12:42:03,78,1
12:42:04,80,1
12:42:05,76,1
12:42:06,81,1
12:42:07,75,1
12:42:08,79,1
12:42:09,78,1
12:42:10,77,1
12:42:11,81,1
12:42:12,80,1
12:42:13,77,1
12:42:14,79,1
12:42:15,81,1
12:42:16,81,1
12:42:17,80,1
12:42:18,78,1
12:42:19,78,1
12:42:20,80,1
12:42:21,78,1
12:42:22,76,1
12:42:23,81,1
12:42:24,79,1
12:42:25,81,1
12:42:26,80,1
12:42:27,77,1
12:42:28,76,1
12:42:29,79,1
12:42:30,77,1
12:42:31,81,1
12:42:32,81,1
12:42:33,76,1
12:42:34,80,1
12:42:35,79,1
12:42:36,81,1
12:42:37,75,1
12:42:38,79,1
12:42:39,78,1
12:42:40,76,1
12:42:41,83,1
12:42:42,77,1
12:42:43,80,1
12:42:44,81,1
12:42:45,76,1
12:42:46,79,1
12:42:47,80,1
12:42:48,79,1
12:42:49,82,1
12:42:50,78,1
12:42:51,77,1
12:42:52,76,1
12:42:53,79,1
12:42:54,79,1
12:42:55,81,1
12:42:56,81,1
12:42:57,80,1
12:42:58,82,1
12:42:59,78,1
12:43:00,80,1
12:43:01,81,1
12:43:02,77,1
12:43:03,82,1
12:43:04,77,1
12:43:05,83,1
12:43:06,77,1
12:43:07,79,1
12:43:08,77,1
12:43:09,77,1
12:43:10,81,1
12:43:11,80,1
12:43:12,80,1
12:43:13,77,1
12:43:14,77,1
12:43:15,80,1
12:43:16,75,1
12:43:17,75,1
12:43:18,82,1
12:43:19,83,1
12:43:20,78,1
12:43:21,81,1
12:43:22,78,1
12:43:23,80,1
12:43:24,80,1
12:43:25,80,1
12:43:26,80,1
12:43:27,78,1
12:43:28,82,1
12:43:29,81,1
12:43:30,81,1
12:43:31,77,1
12:43:32,82,1
12:43:33,80,1
12:43:34,76,1
12:43:35,76,1
12:43:36,82,1
12:43:37,78,1
12:43:38,80,1
12:43:39,75,1
12:43:40,78,1
12:43:41,83,1
12:43:42,78,1
12:43:43,78,1
12:43:44,81,1
12:43:45,80,1
12:43:46,77,1
12:43:47,80,1
12:43:48,81,1
12:43:49,77,1
12:43:50,81,1
12:43:51,82,1
12:43:52,77,1
12:43:53,76,1
12:43:54,81,1
12:43:55,82,1
12:43:56,80,1
12:43:57,78,1
12:43:58,81,1
12:43:59,78,1
12:44:00,81,1
12:44:01,77,1
12:44:02,76,1
12:44:03,77,1
12:44:04,82,1
12:44:05,83,1
12:44:06,80,1
12:44:07,75,1
12:44:08,82,1
12:44:09,80,1
12:44:10,77,1
12:44:11,78,1
12:44:12,76,1
12:44:13,81,1
12:44:14,76,1
12:44:15,80,1
12:44:16,82,1
12:44:17,77,1
12:44:18,80,1
12:44:19,79,1
12:44:20,82,1
12:44:21,80,1
12:44:22,79,1
12:44:23,79,1
12:44:24,76,1
12:44:25,77,1
12:44:26,83,1
12:44:27,79,1
12:44:28,76,1
12:44:29,78,1
12:44:30,80,1
12:44:31,77,1
12:44:32,79,1
12:44:33,77,1
12:44:34,79,1
12:44:35,81,1
12:44:36,76,1
12:44:37,77,1
12:44:38,76,1
12:44:39,78,1
12:44:40,78,1
12:44:41,80,1
12:44:42,81,1
12:44:43,80,1
12:44:44,79,1
12:44:45,77,1
12:44:46,82,1
12:44:47,81,1
12:44:48,79,1
12:44:49,79,1
12:44:50,76,1
12:44:51,82,1
12:44:52,77,1
12:44:53,77,1
12:44:54,75,1
12:44:55,80,1
12:44:56,79,1
12:44:57,76,1
12:44:58,77,1
12:44:59,76,1
12:45:00,80,1
12:45:01,77,1
12:45:02,80,1
12:45:03,78,1
12:45:04,82,1
12:45:05,79,1
12:45:06,75,1
12:45:07,78,1
12:45:08,78,1
12:45:09,77,1
12:45:10,81,1
12:45:11,77,1
12:45:12,76,1
12:45:13,80,1
12:45:14,83,1
12:45:15,81,1
12:45:16,76,1
12:45:17,78,1
12:45:18,81,1
12:45:19,76,1
12:45:20,79,1
12:45:21,79,1
12:45:22,80,1
12:45:23,80,1
12:45:24,82,1
12:45:25,82,1
12:45:26,82,1
12:45:27,82,1
12:45:28,80,1
12:45:29,81,1
12:45:30,81,1
12:45:31,77,1
12:45:32,79,1
12:45:33,81,1
12:45:34,76,1
12:45:35,77,1
12:45:36,77,1
12:45:37,83,1
12:45:38,78,1
12:45:39,79,1
12:45:40,78,1
12:45:41,79,1
12:45:42,78,1
12:45:43,75,1
12:45:44,83,1
12:45:45,75,1
12:45:46,77,1
12:45:47,80,1
12:45:48,78,1
12:45:49,78,1
12:45:50,80,1
12:45:51,79,1
12:45:52,76,1
12:45:53,79,1
12:45:54,81,1
12:45:55,80,1
12:45:56,78,1
12:45:57,76,1
12:45:58,81,1
12:45:59,80,1
12:46:00,83,1
12:46:01,80,1
12:46:02,79,1
12:46:03,79,1
12:46:04,75,1
12:46:05,77,1
12:46:06,81,1
12:46:07,79,1
12:46:08,78,1
12:46:09,81,1
12:46:10,80,1
12:46:11,76,1
12:46:12,78,1
12:46:13,80,1
12:46:14,78,1
12:46:15,80,1
12:46:16,80,1
12:46:17,82,1
12:46:18,75,1
12:46:19,77,1
12:46:20,82,1
12:46:21,78,1
12:46:22,77,1
12:46:23,81,1
12:46:24,81,1
12:46:25,82,1
12:46:26,80,1
12:46:27,81,1
12:46:28,75,1
12:46:29,82,1
12:46:30,78,1
12:46:31,82,1
12:46:32,80,1
12:46:33,80,1
12:46:34,80,1
12:46:35,82,1
12:46:36,75,1
12:46:37,82,1
12:46:38,77,1
12:46:39,78,1
12:46:40,83,1
12:46:41,78,1
12:46:42,80,1
12:46:43,80,1
12:46:44,78,1
12:46:45,78,1
12:46:46,75,1
12:46:47,79,1
12:46:48,78,1
12:46:49,82,1
12:46:50,80,1
12:46:51,76,1
12:46:52,77,1
12:46:53,77,1
12:46:54,82,1
12:46:55,78,1
12:46:56,79,1
12:46:57,76,1
12:46:58,80,1
12:46:59,78,1
12:47:00,76,1
12:47:01,78,1
12:47:02,81,1
12:47:03,80,1
12:47:04,78,1
12:47:05,81,1
12:47:06,77,1
12:47:07,81,1
12:47:08,79,1
12:47:09,76,1
12:47:10,75,1
12:47:11,81,1
12:47:12,81,1
12:47:13,82,1
12:47:14,77,1
12:47:15,80,1
12:47:16,77,1
12:47:17,83,1
12:47:18,75,1
12:47:19,81,1
12:47:20,77,1
12:47:21,77,1
12:47:22,82,1
12:47:23,77,1
12:47:24,77,1
12:47:25,79,1
12:47:26,79,1
12:47:27,76,1
12:47:28,80,1
12:47:29,82,1
12:47:30,81,1
12:47:31,78,1
12:47:32,78,1
12:47:33,78,1
12:47:34,76,1
12:47:35,80,1
12:47:36,77,1
12:47:37,78,1
12:47:38,83,1
12:47:39,79,1
12:47:40,75,1
12:47:41,76,1
12:47:42,82,1
12:47:43,81,1
12:47:44,82,1
12:47:45,81,1
12:47:46,77,1
12:47:47,78,1
12:47:48,77,1
12:47:49,82,1
12:47:50,76,1
12:47:51,76,1
12:47:52,81,1
12:47:53,80,1
12:47:54,78,1
12:47:55,81,1
12:47:56,80,1
12:47:57,83,1
12:47:58,81,1
12:47:59,80,1
12:48:00,78,1
12:48:01,77,1
12:48:02,82,1
12:48:03,81,1
12:48:04,79,1
12:48:05,79,1
12:48:06,77,1
12:48:07,79,1
12:48:08,82,1
12:48:09,80,1
12:48:10,76,1
12:48:11,76,1
12:48:12,81,1
12:48:13,80,1
12:48:14,78,1
12:48:15,82,1
12:48:16,79,1
12:48:17,82,1
12:48:18,81,1
12:48:19,75,1
12:48:20,78,1
12:48:21,79,1
12:48:22,77,1
12:48:23,81,1
12:48:24,80,1
12:48:25,76,1
12:48:26,79,1
12:48:27,79,1
12:48:28,76,1
12:48:29,80,1
12:48:30,83,1
12:48:31,77,1
12:48:32,78,1
12:48:33,82,1
12:48:34,81,1
12:48:35,79,1
12:48:36,79,1
12:48:37,78,1
12:48:38,77,1
12:48:39,75,1
12:48:40,79,1
12:48:41,81,1
12:48:42,80,1
12:48:43,79,1
12:48:44,79,1
12:48:45,78,1
12:48:46,80,1
12:48:47,81,1
12:48:48,80,1
12:48:49,76,1
12:48:50,82,1
12:48:51,77,1
12:48:52,83,1
12:48:53,79,1
12:48:54,82,1
12:48:55,80,1
12:48:56,81,1
12:48:57,77,1
12:48:58,76,1
12:48:59,78,1
12:49:00,83,1
12:49:01,79,1
12:49:02,77,1
12:49:03,75,1
12:49:04,82,1
12:49:05,79,1
12:49:06,76,1
12:49:07,82,1
12:49:08,78,1
12:49:09,77,1
12:49:10,79,1
12:49:11,81,1
12:49:12,80,1
12:49:13,81,1
12:49:14,77,1
12:49:15,76,1
12:49:16,80,1
12:49:17,79,1
12:49:18,82,1
12:49:19,78,1
12:49:20,77,1
12:49:21,76,1
12:49:22,78,1
12:49:23,80,1
12:49:24,81,1
12:49:25,77,1
12:49:26,78,1
12:49:27,77,1
12:49:28,76,1
12:49:29,77,1
12:49:30,79,1
12:49:31,81,1
12:49:32,80,1
12:49:33,81,1
12:49:34,80,1
12:49:35,80,1
12:49:36,77,1
12:49:37,78,1
12:49:38,81,1
12:49:39,77,1
12:49:40,80,1
12:49:41,79,1
12:49:42,77,1
12:49:43,76,1
12:49:44,80,1
12:49:45,79,1
12:49:46,79,1
12:49:47,78,1
12:49:48,83,1
12:49:49,79,1
12:49:50,76,1
12:49:51,82,1
12:49:52,76,1
12:49:53,82,1
12:49:54,82,1
12:49:55,79,1
12:49:56,78,1
12:49:57,77,1
12:49:58,81,1
12:49:59,80,1
12:50:00,77,1
12:50:01,80,1
12:50:02,78,1
12:50:03,78,1
12:50:04,80,1
12:50:05,78,1
12:50:06,76,1
12:50:07,79,1
12:50:08,77,1
12:50:09,83,1
12:50:10,79,1
12:50:11,78,1
12:50:12,81,1
12:50:13,76,1
12:50:14,75,1
12:50:15,79,1
12:50:16,81,1
12:50:17,77,1
12:50:18,79,1
12:50:19,79,1
12:50:20,78,1
12:50:21,78,1
12:50:22,77,1
12:50:23,79,1
12:50:24,80,1
12:50:25,82,1
12:50:26,79,1
12:50:27,82,1
12:50:28,83,1
12:50:29,78,1
12:50:30,78,1
12:50:31,82,1
12:50:32,81,1
12:50:33,79,1
12:50:34,76,1
12:50:35,81,1
12:50:36,75,1
12:50:37,81,1
12:50:38,78,1
12:50:39,79,1
12:50:40,80,1
12:50:41,75,1
12:50:42,79,1
12:50:43,81,1
12:50:44,79,1
12:50:45,80,1
12:50:46,77,1
12:50:47,81,1
12:50:48,81,1
12:50:49,79,1
12:50:50,79,1
12:50:51,77,1
12:50:52,76,1
12:50:53,77,1
12:50:54,76,1
12:50:55,78,1
12:50:56,82,1
12:50:57,79,1
12:50:58,80,1
12:50:59,77,1
12:51:00,80,1
12:51:01,81,1
12:51:02,75,1
12:51:03,81,1
12:51:04,75,1
12:51:05,77,1
12:51:06,76,1
12:51:07,76,1
12:51:08,76,1
12:51:09,82,1
12:51:10,79,1
12:51:11,79,1
12:51:12,77,1
12:51:13,81,1
12:51:14,82,1
12:51:15,78,1
12:51:16,80,1
12:51:17,80,1
12:51:18,82,1
12:51:19,79,1
12:51:20,77,1
12:51:21,80,1
12:51:22,80,1
12:51:23,75,1
12:51:24,81,1
12:51:25,78,1
12:51:26,81,1
12:51:27,81,1
12:51:28,80,1
12:51:29,80,1
12:51:30,76,1
12:51:31,81,1
12:51:32,80,1
12:51:33,81,1
12:51:34,81,1
12:51:35,80,1
12:51:36,82,1
12:51:37,79,1
12:51:38,77,1
12:51:39,78,1
12:51:40,83,1
12:51:41,77,1
12:51:42,78,1
12:51:43,77,1
12:51:44,75,1
12:51:45,79,1
12:51:46,81,1
12:51:47,76,1
12:51:48,80,1
12:51:49,80,1
12:51:50,76,1
12:51:51,79,1
12:51:52,77,1
12:51:53,80,1
12:51:54,77,1
12:51:55,81,1
12:51:56,81,1
12:51:57,77,1
12:51:58,81,1
12:51:59,76,1
12:52:00,76,1
12:52:01,75,1
12:52:02,80,1
12:52:03,79,1
12:52:04,77,1
12:52:05,82,1
12:52:06,79,1
12:52:07,75,1
12:52:08,79,1
12:52:09,82,1
12:52:10,80,1
12:52:11,80,1
12:52:12,78,1
12:52:13,77,1
12:52:14,79,1
12:52:15,79,1
12:52:16,77,1
12:52:17,81,1
12:52:18,80,1
12:52:19,80,1
12:52:20,76,1
12:52:21,80,1
12:52:22,78,1
12:52:23,79,1
12:52:24,83,1
12:52:25,81,1
12:52:26,81,1
12:52:27,80,1
12:52:28,82,1
12:52:29,81,1
12:52:30,81,1
12:52:31,76,1
12:52:32,79,1
12:52:33,81,1
12:52:34,78,1
12:52:35,81,1
12:52:36,79,1
12:52:37,77,1
12:52:38,80,1
12:52:39,82,1
12:52:40,81,1
12:52:41,77,1
12:52:42,78,1
12:52:43,82,1
12:52:44,81,1
12:52:45,81,1
12:52:46,78,1
12:52:47,82,1
12:52:48,76,1
12:52:49,82,1
12:52:50,77,1
12:52:51,80,1
12:52:52,79,1
12:52:53,82,1
12:52:54,83,1
12:52:55,77,1
12:52:56,79,1
12:52:57,79,1
12:52:58,80,1
12:52:59,81,1
12:53:00,76,1
12:53:01,80,1
12:53:02,78,1
12:53:03,81,1
12:53:04,80,1
12:53:05,77,1
12:53:06,81,1
12:53:07,77,1
12:53:08,76,1
12:53:09,78,1
12:53:10,79,1
12:53:11,77,1
12:53:12,79,1
12:53:13,77,1
12:53:14,77,1
12:53:15,79,1
12:53:16,84,1
12:53:17,80,1
12:53:18,85,1
12:53:19,80,1
12:53:20,81,1
12:53:21,76,1
12:53:22,81,1
12:53:23,81,1
12:53:24,80,1
12:53:25,83,1
12:53:26,76,1
12:53:27,79,1
12:53:28,81,1
12:53:29,77,1
12:53:30,79,1
12:53:31,79,1
12:53:32,78,1
12:53:33,80,1
12:53:34,80,1
12:53:35,80,1
12:53:36,77,1
12:53:37,80,1
12:53:38,77,1
12:53:39,77,1
12:53:40,76,1
12:53:41,80,1
12:53:42,80,1
12:53:43,75,1
12:53:44,75,1
12:53:45,80,1
12:53:46,78,1
12:53:47,76,1
12:53:48,83,1
12:53:49,80,1
12:53:50,78,1
12:53:51,79,1
12:53:52,81,1
12:53:53,77,1
12:53:54,81,1
12:53:55,78,1
12:53:56,77,1
12:53:57,77,1
12:53:58,83,1
12:53:59,83,1
12:54:00,80,1
12:54:01,81,1
12:54:02,77,1
12:54:03,78,1
12:54:04,76,1
12:54:05,76,1
12:54:06,83,1
12:54:07,80,1
12:54:08,83,1
12:54:09,78,1
12:54:10,78,1
12:54:11,77,1
12:54:12,79,1
12:54:13,82,1
12:54:14,80,1
12:54:15,79,1
12:54:16,81,1
12:54:17,81,1
12:54:18,78,1
12:54:19,78,1
12:54:20,78,1
12:54:21,78,1
12:54:22,77,1
12:54:23,81,1
12:54:24,79,1
12:54:25,80,1
12:54:26,77,1
12:54:27,78,1
12:54:28,79,1
12:54:29,80,1
12:54:30,76,1
12:54:31,80,1
12:54:32,81,1
12:54:33,76,1
12:54:34,80,1
12:54:35,77,1
12:54:36,79,1
12:54:37,79,1
12:54:38,81,1
12:54:39,77,1
12:54:40,81,1
12:54:41,77,1
12:54:42,80,1
12:54:43,77,1
12:54:44,81,1
12:54:45,81,1
12:54:46,76,1
12:54:47,80,1
12:54:48,79,1
12:54:49,78,1
12:54:50,79,1
12:54:51,80,1
12:54:52,77,1
12:54:53,82,1
12:54:54,80,1
12:54:55,76,1
12:54:56,81,1
12:54:57,76,1
12:54:58,82,1
12:54:59,78,1
12:55:00,79,1
12:55:01,81,1
12:55:02,80,1
12:55:03,80,1
12:55:04,80,1
12:55:05,80,1
12:55:06,77,1
12:55:07,80,1
12:55:08,81,1
12:55:09,78,1
12:55:10,79,1
12:55:11,79,1
12:55:12,77,1
12:55:13,77,1
12:55:14,77,1
12:55:15,82,1
12:55:16,77,1
12:55:17,78,1
12:55:18,79,1
12:55:19,79,1
12:55:20,76,1
12:55:21,82,1
12:55:22,79,1
12:55:23,77,1
12:55:24,78,1
12:55:25,80,1
12:55:26,77,1
12:55:27,79,1
12:55:28,79,1
12:55:29,79,1
12:55:30,82,1
12:55:31,79,1
12:55:32,79,1
12:55:33,77,1
12:55:34,77,1
12:55:35,82,1
12:55:36,77,1
12:55:37,81,1
12:55:38,81,1
12:55:39,80,1
12:55:40,78,1
12:55:41,81,1
12:55:42,76,1
12:55:43,82,1
12:55:44,83,1
12:55:45,83,1
12:55:46,81,1
12:55:47,81,1
12:55:48,80,1
12:55:49,84,1
12:55:50,81,1
12:55:51,80,1
12:55:52,82,1
12:55:53,76,1
12:55:54,81,1
12:55:55,80,1
12:55:56,79,1
12:55:57,80,1
12:55:58,81,1
12:55:59,79,1
12:56:00,78,1
12:56:01,81,1
12:56:02,78,1
12:56:03,81,1
12:56:04,81,1
12:56:05,77,1
12:56:06,78,1
12:56:07,78,1
12:56:08,80,1
12:56:09,77,1
12:56:10,77,1
12:56:11,76,1
12:56:12,77,1
12:56:13,80,1
12:56:14,81,1
12:56:15,80,1
12:56:16,76,1
12:56:17,77,1
12:56:18,79,1
12:56:19,79,1
12:56:20,76,1
12:56:21,79,1
12:56:22,81,1
12:56:23,78,1
12:56:24,82,1
12:56:25,79,1
12:56:26,80,1
12:56:27,83,1
12:56:28,76,1
12:56:29,78,1
12:56:30,77,1
12:56:31,77,1
12:56:32,76,1
12:56:33,78,1
12:56:34,81,1
12:56:35,77,1
12:56:36,77,1
12:56:37,80,1
12:56:38,76,1
12:56:39,80,1
12:56:40,77,1
12:56:41,81,1
12:56:42,78,1
12:56:43,82,1
12:56:44,78,1
12:56:45,82,1
12:56:46,83,1
